version	doi	v1	v2	v3	v4	v5	v6
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2840	"panne"	2.0963855	1.0431479	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2841	"pannenserie"	2.6363637	1.2862914	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2842	"panzer"	1.7741935	1.4767008	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2843	"paradebeispiel"	2.3076923	1.4366984	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2844	"paradoxon"	2.2	1.0327955	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2845	"parieren"	2.9	0.7378648	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2846	"parkchaos"	2.5	0.9718253	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2847	"parole"	2.3793104	1.2680637	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2848	"parteiausschluss"	1.5	1.1677485	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2849	"parteibuch"	2.121212	1.268798	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2850	"parteibuchwirtschaft"	1.75	1.332785	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2851	"parteienfinanzierungsskandal"	2.5172415	0.9863602	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2852	"parteienstreit"	2.25	1.2154311	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2853	"parteig��nger"	2.9166667	1.5050421	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2854	"parteig��nstling"	2.0370371	1.1923307	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2855	"parteiisch"	2.8	0.42163703	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2856	"parteipolitik"	2.017857	1.2153829	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2857	"parteipolitisch"	2.1211073	1.0454286	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2858	"parteipropaganda"	2.9	0.4472136	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2859	"parteiproporz"	2.6	0.6992059	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2860	"parteispendenskandal"	2.142857	1.2363541	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2861	"passen"	1.9444444	1.3104928	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2862	"passiv"	2.0689654	1.3344618	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2863	"passivit��t"	3.0	0.6666667	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2864	"patient"	1.8394495	1.4261881	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2865	"patientenfeindlich"	2.65	0.80224043	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2866	"patschert"	2.0	1.1365151	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2867	"paukenschlag"	1.8529412	1.4382724	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2868	"pech"	2.8095238	1.2090925	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2869	"peinigen"	2.5	1.4337208	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2870	"peinlich"	2.7049181	0.8813432	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2871	"peinlichkeit"	2.7741935	0.8045569	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2872	"penetrant"	2.4166667	0.95779276	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2873	"penibel"	2.6363637	1.2862914	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2874	"pensionsk��rzung"	2.0784314	1.324283	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2875	"pensionsl��ge"	2.512195	1.3986056	3	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2876	"pensionsraub"	0.90909094	1.3003496	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2877	"pensionsunrecht"	2.25	1.0699238	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2878	"perfid"	2.5625	0.7930673	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2879	"perfidie"	1.2	1.0327955	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2880	"permanent"	2.3888888	1.1169403	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2881	"personalabbau"	3.2	0.42163703	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2882	"pervers"	3.0869565	0.8530073	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2883	"perversit��t"	2.75	0.96654564	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2884	"pessimistisch"	2.0	1.3093073	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2885	"pest"	2.275862	1.6234125	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2886	"pestizid"	1.025	1.1654756	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2887	"pestizidbelastung"	1.0	1.2565618	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2888	"petzen"	0.525	1.0857468	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2889	"petzer"	2.9	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2890	"pfeifen"	2.45	1.0609623	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2891	"pferdefleischskandal"	3.0	1.1547005	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2892	"pflegebed��rftigkeit"	1.0	1.118034	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2893	"pflegenotstand"	2.7735848	1.0310844	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2894	"pflegeskandal"	2.5454545	1.0357255	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2895	"pflicht"	1.3469387	1.3470805	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2896	"pfr��nde"	2.1692307	1.2192369	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2897	"pfr��ndewirtschaft"	1.6	1.231174	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2898	"pfui"	2.6	1.1737878	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2899	"pfuschen"	2.5064104	1.2260442	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2900	"pfuschexperte"	0.9	1.2866839	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2901	"phantasielosigkeit"	1.5	1.1785113	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2902	"pharis��er"	1.3947369	1.4053849	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2903	"pharis��ertum"	1.95	1.1909748	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2904	"phrase"	2.25	1.1437392	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2905	"phrasendreschen"	2.5333333	0.8603661	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2906	"phrasendrescher"	2.3414633	1.216753	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2907	"pille"	0.7777778	1.3017082	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2908	"pingelig"	2.5	0.70710677	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2909	"pirat"	0.06666667	0.40616715	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2910	"pistole"	2.8	0.42163703	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2911	"pistolero"	2.4	1.0749677	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2912	"pj��njang"	2.75	1.0699238	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2913	"placebo"	1.2	1.3611141	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2914	"plagen"	0.8181818	0.8738629	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2915	"plagiat"	2.8	0.7677719	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2916	"plakateskandal"	3.0	0.94280905	2	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2917	"plakatgate"	1.7	1.4181365	0	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2918	"plakatskandal"	2.517857	0.8942457	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2919	"planlos"	2.090909	1.4459976	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2920	"planwirtschaft"	2.6	0.6805571	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2921	"platit��de"	2.48	0.8628382	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2922	"platt"	1.9064748	1.3015715	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2923	"platzen"	1.9795918	1.1812739	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2924	"platzverweis"	2.0	1.2247449	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2925	"pleite"	2.2058823	1.3339868	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2926	"plump"	2.2767296	0.9203188	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2927	"pl��tzlich"	2.0982144	1.2087857	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2928	"pl��ndern"	2.6	0.84327406	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2929	"pochen"	1.8867924	1.1378181	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2930	"pokus"	3.0	0.72547626	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2931	"polarisieren"	1.4054054	1.3540292	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2932	"polarisierung"	1.0833334	1.1686827	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2933	"polemik"	2.3664122	1.124593	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2934	"polemisch"	1.2682927	1.1837312	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2935	"polemisieren"	0.8	1.1352924	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2936	"politclown"	2.75	0.5501196	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2937	"politikverbot"	1.9	1.2866839	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2938	"politikverdrossen"	0.5652174	1.0368698	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2939	"politkampagne"	2.4	1.0749677	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2940	"politkarre"	0.2	0.6324555	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2941	"politstreit"	1.7894737	1.0316625	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2942	"poltern"	2.5217392	1.274561	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2943	"populismus"	2.1294117	1.2323829	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2944	"populist"	1.56	1.3253931	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2945	"populistisch"	1.9354838	1.2406734	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2946	"pornographie"	2.4444444	1.0137937	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2947	"posse"	2.1	1.197219	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2948	"postenschacher"	1.9520959	1.3117099	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2949	"postenstreitigkeit"	1.2222222	1.3944334	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2950	"potentiell"	1.5894737	1.3721759	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2951	"pranger"	2.3448277	1.110851	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2952	"prangern"	1.6829268	1.1713033	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2953	"predigen"	2.7272727	1.0686653	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2954	"preisabsprache"	1.2	1.3984118	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2955	"preisgeben"	1.9090909	1.5402254	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2956	"preisverfall"	3.0	0.47140452	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2957	"prek��r"	1.8257576	1.2137647	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2958	"prellen"	3.0	0.64888567	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2959	"pressen"	1.8461539	1.2142318	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2960	"prf��ndewirtschaft"	2.125	1.4577379	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2961	"primitiv"	2.3333333	1.027706	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2962	"primitivling"	3.2	1.3165612	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2963	"primitivmist"	1.4	1.3498971	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2964	"prim��rst��rung"	0.7777778	0.9718253	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2965	"privilegienbehaftet"	2.1	1.1005049	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2966	"privilegiendiskussion"	1.0	1.1547005	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2967	"privilegienritter"	2.128205	1.1280978	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2968	"privilegienstadl"	1.9473684	1.4709666	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2969	"privilegierung"	1.6	0.9660918	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2970	"problem"	1.9596542	1.211446	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2971	"problematik"	2.1571429	1.1374484	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2972	"problematisch"	1.9224806	1.1292448	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2973	"problemgruppe"	1.2222222	1.2018504	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2974	"propaganda"	2.3333333	1.2450706	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2975	"propagandistisch"	2.7777777	0.44095856	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2976	"propagieren"	1.6213592	1.2376171	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2977	"propagiert"	0.6	0.9660918	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2978	"prophet"	1.8333334	1.3412124	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2979	"proponent"	1.8333334	1.0298573	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2980	"proporz"	2.0	1.2954385	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2981	"proporzpartei"	1.8	1.0327955	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2982	"proporzregierung"	1.5	1.4142135	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2983	"proporzwirtschaft"	2.8	1.2292726	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2984	"prostitution"	0.25	0.68313	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2985	"prostitutionsm����ig"	3.1	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2986	"protest"	1.3802817	1.3086314	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2987	"protestaktion"	1.1904762	1.2090925	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2988	"protestieren"	1.5588236	1.3749088	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2989	"provinzialismus"	2.3	1.2516656	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2990	"provinziell"	1.2941177	0.9851844	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2991	"provisorisch"	1.1904762	1.1670067	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2992	"provokant"	1.4615384	1.3335897	2	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2993	"provokation"	1.8888888	1.2288617	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2994	"provozieren"	1.9753087	1.2039031	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2995	"pr��judizierung"	2.8	0.9189366	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2996	"pr��potent"	2.1935484	1.4004607	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2997	"pr��potenz"	2.32	1.0388377	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2998	"pr��gel"	2.487805	1.1207576	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	2999	"pr��gelknabe"	2.3	0.97872096	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3000	"pr��geln"	2.254902	1.2624284	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3001	"pr��gelstock"	2.3	1.2516656	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3002	"pseudo"	2.9	0.9119095	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3003	"pseudoreligi��s"	2.5555556	1.2360331	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3004	"pseudoschulexperte"	2.1	1.2866839	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3005	"pseudosicherheit"	1.5	1.1785113	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3006	"pseudosozialistisch"	2.5	0.9718253	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3007	"psycho"	1.6363636	1.120065	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3008	"psychosomatisch"	1.1	1.1652874	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3009	"psychoterror"	2.2807016	1.3595481	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3010	"pur"	2.5112782	1.063275	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3011	"putsch"	1.9	1.3337718	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3012	"putzen"	1.1538461	1.2142318	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3013	"p��dophil"	2.5	1.6383561	3	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3014	"p��dophilie"	1.2682927	1.5004065	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3015	"qual"	2.25	1.356801	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3016	"qualit��tsmangel"	2.9	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3017	"qualit��tsminderung"	3.1	1.197219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3018	"qualit��tsverlust"	2.9	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3019	"qualvoll"	2.875	1.2464235	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3020	"quatschbude"	2.5614035	0.86638707	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3021	"querulant"	1.8571428	1.1547005	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3022	"querulantentum"	2.4545455	1.3684763	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3023	"querulantisch"	2.6	0.84327406	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3024	"querulieren"	2.2	0.7677719	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3025	"queruliert"	2.25	1.1381804	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3026	"qu��len"	1.75	1.2778542	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3027	"qu��lend"	2.4	0.94032466	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3028	"qu��lerei"	2.3	1.4944341	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3029	"rabauke"	2.5166667	1.1273438	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3030	"rabiat"	1.8142858	1.3109666	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3031	"rache"	2.357143	1.1857164	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3032	"racheengel"	2.7	0.8232726	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3033	"rachefeldzug"	2.6190476	1.0235326	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3034	"rachs��chtig"	1.55	1.4680815	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3035	"radar"	2.1	0.7378648	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3036	"radikal"	1.4539007	1.3547544	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3037	"radikalreform"	2.2	1.2292726	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3038	"rage"	2.0246913	1.1616293	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3039	"rambo"	2.275	1.0374402	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3040	"ramponieren"	2.3580246	0.9657723	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3041	"ramponiert"	2.2280703	0.9822995	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3042	"randalieren"	2.897436	0.6803587	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3043	"rar"	0.64285713	1.0818177	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3044	"rasend"	1.5897436	1.33325	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3045	"raserei"	2.5	0.9718253	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3046	"rasseln"	1.7457627	1.3594271	2	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3047	"rassismus"	2.1034484	1.1447029	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3048	"rassist"	3.45	0.68633276	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3049	"rassistisch"	2.68	1.2021486	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3050	"ratlos"	2.0266666	1.090169	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3051	"ratlosigkeit"	1.78	1.2170557	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3052	"rattenplage"	3.3	0.9233805	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3053	"rattenschwanz"	1.8717948	1.1045239	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3054	"rau"	0.8787879	1.1112374	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3055	"raubbau"	1.88	1.2879345	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3056	"rauben"	2.3636363	1.4333686	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3057	"raubzug"	3.175	0.38480765	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3058	"rauchen"	1.9545455	1.1742179	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3059	"raus"	1.9066666	1.2752671	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3060	"rauschgifts��chtig"	3.1	0.96790606	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3061	"rausschickenen"	2.2727273	1.5550504	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3062	"reaktion��r"	2.0275862	1.2689936	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3063	"real"	1.3469387	1.4368806	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3064	"realisierung"	1.40625	1.3406637	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3065	"realistisch"	0.94736844	1.3112202	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3066	"realit��tsfern"	2.6229508	0.8399193	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3067	"realit��tsfremd"	2.4333334	0.81024516	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3068	"realit��tsverweigerung"	2.65625	0.97084516	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3069	"rebell"	1.9550562	1.4531323	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3070	"rebellion"	2.6	0.9660918	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3071	"reblaus"	0.6	0.84327406	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3072	"rechnen"	1.5392157	1.4933124	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3073	"rechtfertigen"	2.1266668	1.2440282	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3074	"rechtsbeugung"	2.8	0.7888106	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3075	"rechtsextrem"	2.0131578	1.3415754	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3076	"rechtsextremismus"	1.5416666	1.8172882	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3077	"rechtsextremist"	3.0	1.0954452	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3078	"rechtspopulist"	1.962963	1.4801632	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	3079	"rechtspopulistisch"	2.1818182	1.5374123	3	3
